action="None",hostname="ruthwik-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.224",context_name="/Common/vip1_rick",date_time="Apr 06 2018 15:49:25",dest_ip="",dest_port="",device_product="Advanced Firewall Module",device_vendor="F5",device_version="14.0.0.0.0.1869",dos_attack_event="Attack Started",dos_attack_id="1226145471",dos_attack_name="TCP SYN flood",dos_packets_dropped="0",dos_packets_received="0",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="",source_ip="",source_port="",vlan=""
action="Drop",hostname="ruthwik-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.224",context_name="/Common/vip1_rick",date_time="Apr 06 2018 15:50:57",dest_ip="10.59.141.14",dest_port="80",device_product="Advanced Firewall Module",device_vendor="F5",device_version="14.0.0.0.0.1869",dos_attack_event="Attack Sampled",dos_attack_id="1226145471",dos_attack_name="TCP SYN flood",dos_packets_dropped="32262",dos_packets_received="32263",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="255.115.45.59",source_port="25057",vlan="/Common/external"
action="Drop",hostname="ruthwik-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.224",context_name="/Common/vip1_rick",date_time="Apr 06 2018 15:50:57",dest_ip="10.59.141.14",dest_port="80",device_product="Advanced Firewall Module",device_vendor="F5",device_version="14.0.0.0.0.1869",dos_attack_event="Attack Sampled",dos_attack_id="1226145471",dos_attack_name="TCP SYN flood",dos_packets_dropped="32044",dos_packets_received="32045",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="217.232.87.201",source_port="25881",vlan="/Common/external"
action="Drop",hostname="ruthwik-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.224",context_name="/Common/vip1_rick",date_time="Apr 06 2018 15:50:57",dest_ip="10.59.141.14",dest_port="80",device_product="Advanced Firewall Module",device_vendor="F5",device_version="14.0.0.0.0.1869",dos_attack_event="Attack Sampled",dos_attack_id="1226145471",dos_attack_name="TCP SYN flood",dos_packets_dropped="32179",dos_packets_received="32180",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="203.211.187.113",source_port="29740",vlan="/Common/external"
action="Drop",hostname="ruthwik-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.224",context_name="/Common/vip1_rick",date_time="Apr 06 2018 15:50:58",dest_ip="10.59.141.14",dest_port="80",device_product="Advanced Firewall Module",device_vendor="F5",device_version="14.0.0.0.0.1869",dos_attack_event="Attack Sampled",dos_attack_id="1226145471",dos_attack_name="TCP SYN flood",dos_packets_dropped="32094",dos_packets_received="32095",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="84.254.142.41",source_port="29249",vlan="/Common/external"
action="Drop",hostname="ruthwik-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.224",context_name="/Common/vip1_rick",date_time="Apr 06 2018 15:50:58",dest_ip="10.59.141.14",dest_port="80",device_product="Advanced Firewall Module",device_vendor="F5",device_version="14.0.0.0.0.1869",dos_attack_event="Attack Sampled",dos_attack_id="1226145471",dos_attack_name="TCP SYN flood",dos_packets_dropped="32164",dos_packets_received="32165",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="122.107.70.187",source_port="29846",vlan="/Common/external"
action="Drop",hostname="ruthwik-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.224",context_name="/Common/vip1_rick",date_time="Apr 06 2018 15:50:58",dest_ip="10.59.141.14",dest_port="80",device_product="Advanced Firewall Module",device_vendor="F5",device_version="14.0.0.0.0.1869",dos_attack_event="Attack Sampled",dos_attack_id="1226145471",dos_attack_name="TCP SYN flood",dos_packets_dropped="32396",dos_packets_received="32397",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="163.220.153.52",source_port="30755",vlan="/Common/external"
action="Drop",hostname="ruthwik-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.224",context_name="/Common/vip1_rick",date_time="Apr 06 2018 15:50:58",dest_ip="10.59.141.14",dest_port="80",device_product="Advanced Firewall Module",device_vendor="F5",device_version="14.0.0.0.0.1869",dos_attack_event="Attack Sampled",dos_attack_id="1226145471",dos_attack_name="TCP SYN flood",dos_packets_dropped="32462",dos_packets_received="32463",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="183.177.39.239",source_port="34350",vlan="/Common/external"
action="Drop",hostname="ruthwik-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.224",context_name="/Common/vip1_rick",date_time="Apr 06 2018 15:50:59",dest_ip="10.59.141.14",dest_port="80",device_product="Advanced Firewall Module",device_vendor="F5",device_version="14.0.0.0.0.1869",dos_attack_event="Attack Sampled",dos_attack_id="1226145471",dos_attack_name="TCP SYN flood",dos_packets_dropped="32162",dos_packets_received="32163",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="219.213.136.117",source_port="34114",vlan="/Common/external"
action="Drop",hostname="ruthwik-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.224",context_name="/Common/vip1_rick",date_time="Apr 06 2018 15:50:59",dest_ip="10.59.141.14",dest_port="80",device_product="Advanced Firewall Module",device_vendor="F5",device_version="14.0.0.0.0.1869",dos_attack_event="Attack Sampled",dos_attack_id="1226145471",dos_attack_name="TCP SYN flood",dos_packets_dropped="32223",dos_packets_received="32224",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="254.221.176.177",source_port="34701",vlan="/Common/external"
action="Drop",hostname="ruthwik-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.224",context_name="/Common/vip1_rick",date_time="Apr 06 2018 15:50:59",dest_ip="10.59.141.14",dest_port="80",device_product="Advanced Firewall Module",device_vendor="F5",device_version="14.0.0.0.0.1869",dos_attack_event="Attack Sampled",dos_attack_id="1226145471",dos_attack_name="TCP SYN flood",dos_packets_dropped="32285",dos_packets_received="32286",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="209.115.12.159",source_port="39372",vlan="/Common/external"
action="Drop",hostname="ruthwik-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.224",context_name="/Common/vip1_rick",date_time="Apr 06 2018 15:50:59",dest_ip="10.59.141.14",dest_port="80",device_product="Advanced Firewall Module",device_vendor="F5",device_version="14.0.0.0.0.1869",dos_attack_event="Attack Sampled",dos_attack_id="1226145471",dos_attack_name="TCP SYN flood",dos_packets_dropped="32086",dos_packets_received="32087",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="150.84.97.241",source_port="35745",vlan="/Common/external"
action="Drop",hostname="ruthwik-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.224",context_name="/Common/vip1_rick",date_time="Apr 06 2018 15:51:00",dest_ip="10.59.141.14",dest_port="80",device_product="Advanced Firewall Module",device_vendor="F5",device_version="14.0.0.0.0.1869",dos_attack_event="Attack Sampled",dos_attack_id="1226145471",dos_attack_name="TCP SYN flood",dos_packets_dropped="32095",dos_packets_received="32096",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="67.223.82.255",source_port="38672",vlan="/Common/external"
action="Drop",hostname="ruthwik-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.224",context_name="/Common/vip1_rick",date_time="Apr 06 2018 15:51:00",dest_ip="10.59.141.14",dest_port="80",device_product="Advanced Firewall Module",device_vendor="F5",device_version="14.0.0.0.0.1869",dos_attack_event="Attack Sampled",dos_attack_id="1226145471",dos_attack_name="TCP SYN flood",dos_packets_dropped="32435",dos_packets_received="32436",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="169.68.203.40",source_port="39258",vlan="/Common/external"
action="Drop",hostname="ruthwik-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.224",context_name="/Common/vip1_rick",date_time="Apr 06 2018 15:51:00",dest_ip="10.59.141.14",dest_port="80",device_product="Advanced Firewall Module",device_vendor="F5",device_version="14.0.0.0.0.1869",dos_attack_event="Attack Sampled",dos_attack_id="1226145471",dos_attack_name="TCP SYN flood",dos_packets_dropped="32266",dos_packets_received="32267",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="244.196.25.12",source_port="40263",vlan="/Common/external"
action="Drop",hostname="ruthwik-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.224",context_name="/Common/vip1_rick",date_time="Apr 06 2018 15:51:00",dest_ip="10.59.141.14",dest_port="80",device_product="Advanced Firewall Module",device_vendor="F5",device_version="14.0.0.0.0.1869",dos_attack_event="Attack Sampled",dos_attack_id="1226145471",dos_attack_name="TCP SYN flood",dos_packets_dropped="31899",dos_packets_received="31900",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="22.108.113.56",source_port="44081",vlan="/Common/external"
action="Drop",hostname="ruthwik-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.224",context_name="/Common/vip1_rick",date_time="Apr 06 2018 15:51:01",dest_ip="10.59.141.14",dest_port="80",device_product="Advanced Firewall Module",device_vendor="F5",device_version="14.0.0.0.0.1869",dos_attack_event="Attack Sampled",dos_attack_id="1226145471",dos_attack_name="TCP SYN flood",dos_packets_dropped="32314",dos_packets_received="32315",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="170.217.209.14",source_port="43340",vlan="/Common/external"
action="Drop",hostname="ruthwik-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.224",context_name="/Common/vip1_rick",date_time="Apr 06 2018 15:51:01",dest_ip="10.59.141.14",dest_port="80",device_product="Advanced Firewall Module",device_vendor="F5",device_version="14.0.0.0.0.1869",dos_attack_event="Attack Sampled",dos_attack_id="1226145471",dos_attack_name="TCP SYN flood",dos_packets_dropped="32211",dos_packets_received="32212",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="7.192.38.34",source_port="43892",vlan="/Common/external"
action="Drop",hostname="ruthwik-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.224",context_name="/Common/vip1_rick",date_time="Apr 06 2018 15:51:01",dest_ip="10.59.141.14",dest_port="80",device_product="Advanced Firewall Module",device_vendor="F5",device_version="14.0.0.0.0.1869",dos_attack_event="Attack Sampled",dos_attack_id="1226145471",dos_attack_name="TCP SYN flood",dos_packets_dropped="32218",dos_packets_received="32219",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="4.157.13.50",source_port="44891",vlan="/Common/external"
action="Drop",hostname="ruthwik-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.224",context_name="/Common/vip1_rick",date_time="Apr 06 2018 15:51:01",dest_ip="10.59.141.14",dest_port="80",device_product="Advanced Firewall Module",device_vendor="F5",device_version="14.0.0.0.0.1869",dos_attack_event="Attack Sampled",dos_attack_id="1226145471",dos_attack_name="TCP SYN flood",dos_packets_dropped="32039",dos_packets_received="32040",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="34.62.206.143",source_port="48643",vlan="/Common/external"
action="Drop",hostname="ruthwik-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.224",context_name="/Common/vip1_rick",date_time="Apr 06 2018 15:51:02",dest_ip="10.59.141.14",dest_port="80",device_product="Advanced Firewall Module",device_vendor="F5",device_version="14.0.0.0.0.1869",dos_attack_event="Attack Sampled",dos_attack_id="1226145471",dos_attack_name="TCP SYN flood",dos_packets_dropped="32136",dos_packets_received="32137",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="62.191.113.191",source_port="48105",vlan="/Common/external"
action="Drop",hostname="ruthwik-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.224",context_name="/Common/vip1_rick",date_time="Apr 06 2018 15:51:02",dest_ip="10.59.141.14",dest_port="80",device_product="Advanced Firewall Module",device_vendor="F5",device_version="14.0.0.0.0.1869",dos_attack_event="Attack Sampled",dos_attack_id="1226145471",dos_attack_name="TCP SYN flood",dos_packets_dropped="32284",dos_packets_received="32285",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="183.151.162.253",source_port="48672",vlan="/Common/external"
action="Drop",hostname="ruthwik-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.224",context_name="/Common/vip1_rick",date_time="Apr 06 2018 15:51:02",dest_ip="10.59.141.14",dest_port="80",device_product="Advanced Firewall Module",device_vendor="F5",device_version="14.0.0.0.0.1869",dos_attack_event="Attack Sampled",dos_attack_id="1226145471",dos_attack_name="TCP SYN flood",dos_packets_dropped="32284",dos_packets_received="32285",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="117.178.232.4",source_port="49682",vlan="/Common/external"
action="Drop",hostname="ruthwik-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.224",context_name="/Common/vip1_rick",date_time="Apr 06 2018 15:51:02",dest_ip="10.59.141.14",dest_port="80",device_product="Advanced Firewall Module",device_vendor="F5",device_version="14.0.0.0.0.1869",dos_attack_event="Attack Sampled",dos_attack_id="1226145471",dos_attack_name="TCP SYN flood",dos_packets_dropped="32321",dos_packets_received="32322",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="215.158.247.167",source_port="53265",vlan="/Common/external"
action="Drop",hostname="ruthwik-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.224",context_name="/Common/vip1_rick",date_time="Apr 06 2018 15:51:03",dest_ip="10.59.141.14",dest_port="80",device_product="Advanced Firewall Module",device_vendor="F5",device_version="14.0.0.0.0.1869",dos_attack_event="Attack Sampled",dos_attack_id="1226145471",dos_attack_name="TCP SYN flood",dos_packets_dropped="31893",dos_packets_received="31894",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="117.30.59.89",source_port="52784",vlan="/Common/external"
action="Drop",hostname="ruthwik-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.224",context_name="/Common/vip1_rick",date_time="Apr 06 2018 15:51:03",dest_ip="10.59.141.14",dest_port="80",device_product="Advanced Firewall Module",device_vendor="F5",device_version="14.0.0.0.0.1869",dos_attack_event="Attack Sampled",dos_attack_id="1226145471",dos_attack_name="TCP SYN flood",dos_packets_dropped="32318",dos_packets_received="32319",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="184.106.103.132",source_port="53218",vlan="/Common/external"
action="Drop",hostname="ruthwik-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.224",context_name="/Common/vip1_rick",date_time="Apr 06 2018 15:51:03",dest_ip="10.59.141.14",dest_port="80",device_product="Advanced Firewall Module",device_vendor="F5",device_version="14.0.0.0.0.1869",dos_attack_event="Attack Sampled",dos_attack_id="1226145471",dos_attack_name="TCP SYN flood",dos_packets_dropped="32351",dos_packets_received="32352",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="206.107.68.34",source_port="54241",vlan="/Common/external"
action="Drop",hostname="ruthwik-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.224",context_name="/Common/vip1_rick",date_time="Apr 06 2018 15:51:03",dest_ip="10.59.141.14",dest_port="80",device_product="Advanced Firewall Module",device_vendor="F5",device_version="14.0.0.0.0.1869",dos_attack_event="Attack Sampled",dos_attack_id="1226145471",dos_attack_name="TCP SYN flood",dos_packets_dropped="32376",dos_packets_received="32377",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="162.217.184.177",source_port="58730",vlan="/Common/external"
action="Drop",hostname="ruthwik-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.224",context_name="/Common/vip1_rick",date_time="Apr 06 2018 15:51:04",dest_ip="10.59.141.14",dest_port="80",device_product="Advanced Firewall Module",device_vendor="F5",device_version="14.0.0.0.0.1869",dos_attack_event="Attack Sampled",dos_attack_id="1226145471",dos_attack_name="TCP SYN flood",dos_packets_dropped="31772",dos_packets_received="31773",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="190.254.106.195",source_port="56401",vlan="/Common/external"
action="Drop",hostname="ruthwik-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.224",context_name="/Common/vip1_rick",date_time="Apr 06 2018 15:51:04",dest_ip="10.59.141.14",dest_port="80",device_product="Advanced Firewall Module",device_vendor="F5",device_version="14.0.0.0.0.1869",dos_attack_event="Attack Sampled",dos_attack_id="1226145471",dos_attack_name="TCP SYN flood",dos_packets_dropped="32145",dos_packets_received="32146",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="14.117.170.67",source_port="57027",vlan="/Common/external"
action="Drop",hostname="ruthwik-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.224",context_name="/Common/vip1_rick",date_time="Apr 06 2018 15:51:04",dest_ip="10.59.141.14",dest_port="80",device_product="Advanced Firewall Module",device_vendor="F5",device_version="14.0.0.0.0.1869",dos_attack_event="Attack Sampled",dos_attack_id="1226145471",dos_attack_name="TCP SYN flood",dos_packets_dropped="31935",dos_packets_received="31936",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="65.14.220.217",source_port="57973",vlan="/Common/external"
action="Drop",hostname="ruthwik-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.224",context_name="/Common/vip1_rick",date_time="Apr 06 2018 15:51:04",dest_ip="10.59.141.14",dest_port="80",device_product="Advanced Firewall Module",device_vendor="F5",device_version="14.0.0.0.0.1869",dos_attack_event="Attack Sampled",dos_attack_id="1226145471",dos_attack_name="TCP SYN flood",dos_packets_dropped="32160",dos_packets_received="32161",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="158.201.155.192",source_port="62384",vlan="/Common/external"
action="Drop",hostname="ruthwik-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.224",context_name="/Common/vip1_rick",date_time="Apr 06 2018 15:51:05",dest_ip="10.59.141.14",dest_port="80",device_product="Advanced Firewall Module",device_vendor="F5",device_version="14.0.0.0.0.1869",dos_attack_event="Attack Sampled",dos_attack_id="1226145471",dos_attack_name="TCP SYN flood",dos_packets_dropped="32092",dos_packets_received="32093",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="115.176.184.109",source_port="60813",vlan="/Common/external"
action="Drop",hostname="ruthwik-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.224",context_name="/Common/vip1_rick",date_time="Apr 06 2018 15:51:05",dest_ip="10.59.141.14",dest_port="80",device_product="Advanced Firewall Module",device_vendor="F5",device_version="14.0.0.0.0.1869",dos_attack_event="Attack Sampled",dos_attack_id="1226145471",dos_attack_name="TCP SYN flood",dos_packets_dropped="32206",dos_packets_received="32207",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="172.91.170.150",source_port="61377",vlan="/Common/external"
action="Drop",hostname="ruthwik-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.224",context_name="/Common/vip1_rick",date_time="Apr 06 2018 15:51:05",dest_ip="10.59.141.14",dest_port="80",device_product="Advanced Firewall Module",device_vendor="F5",device_version="14.0.0.0.0.1869",dos_attack_event="Attack Sampled",dos_attack_id="1226145471",dos_attack_name="TCP SYN flood",dos_packets_dropped="32075",dos_packets_received="32076",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="34.172.157.197",source_port="62367",vlan="/Common/external"
action="Drop",hostname="ruthwik-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.224",context_name="/Common/vip1_rick",date_time="Apr 06 2018 15:51:05",dest_ip="10.59.141.14",dest_port="80",device_product="Advanced Firewall Module",device_vendor="F5",device_version="14.0.0.0.0.1869",dos_attack_event="Attack Sampled",dos_attack_id="1226145471",dos_attack_name="TCP SYN flood",dos_packets_dropped="32140",dos_packets_received="32141",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="96.232.1.247",source_port="1293",vlan="/Common/external"
action="Drop",hostname="ruthwik-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.224",context_name="/Common/vip1_rick",date_time="Apr 06 2018 15:51:06",dest_ip="10.59.141.14",dest_port="80",device_product="Advanced Firewall Module",device_vendor="F5",device_version="14.0.0.0.0.1869",dos_attack_event="Attack Sampled",dos_attack_id="1226145471",dos_attack_name="TCP SYN flood",dos_packets_dropped="32038",dos_packets_received="32039",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="75.239.22.188",source_port="36",vlan="/Common/external"
action="Drop",hostname="ruthwik-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.224",context_name="/Common/vip1_rick",date_time="Apr 06 2018 15:51:06",dest_ip="10.59.141.14",dest_port="80",device_product="Advanced Firewall Module",device_vendor="F5",device_version="14.0.0.0.0.1869",dos_attack_event="Attack Sampled",dos_attack_id="1226145471",dos_attack_name="TCP SYN flood",dos_packets_dropped="32257",dos_packets_received="32258",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="215.129.71.209",source_port="622",vlan="/Common/external"
action="Drop",hostname="ruthwik-bigip2.dataman.com",bigip_mgmt_ip="10.255.251.224",context_name="/Common/vip1_rick",date_time="Apr 06 2018 15:51:06",dest_ip="10.59.141.14",dest_port="80",device_product="Advanced Firewall Module",device_vendor="F5",device_version="14.0.0.0.0.1869",dos_attack_event="Attack Sampled",dos_attack_id="1226145471",dos_attack_name="TCP SYN flood",dos_packets_dropped="32460",dos_packets_received="32461",errdefs_msgno="23003138",errdefs_msg_name="Network DoS Event",flow_id="0000000000000000",severity="4",dos_mode="Enforced",dos_src="Volumetric, Aggregated across all SrcIP's, VS-Specific attack, metric:PPS",partition_name="Common",route_domain="0",source_ip="209.84.18.203",source_port="1494",vlan="/Common/external"
